University of California - Berkeley,131,Discrete Event Simulation,IND ENG,IND ENG,,,,http://www.koofers.com/university-of-california-berkeley/ieor/131-discrete-event-sim/,,,,,,
University of California - Berkeley,101,Contemporary Theories of Political Economy,POLECIS,POLECIS,,,,http://www.koofers.com/university-of-california-berkeley/peis/101-p-contemporary-theories-of-political/,,,,,,
University of California - Berkeley,137A,QUANTUM MECHANICS,PHYSICS,PHYSICS,,,,http://www.koofers.com/university-of-california-berkeley/phys/137a-quantum-mechanics/,,,,,,
University of California - Berkeley,262A,Mathematical Programming I,IND ENG,IND ENG,,,,http://www.koofers.com/university-of-california-berkeley/ieor/262a-s-mathematical-programming-i/,,,,,,
University of California - Berkeley,139,Selected Topics in Social Inequality,SOCIOL,SOCIOL,,,,http://www.koofers.com/university-of-california-berkeley/soc/139-selected-topics-in-social-inequality/,,,,,,
University of California - Berkeley,10,Introduction to Gender and Women's Studies,GWS,GWS,,,,http://www.koofers.com/university-of-california-berkeley/wom/10-p-introduction-to-gender-and-womens/,,,,,,
University of California - Berkeley,C10,Introduction to Development,DEV STD,DEV STD,,,,http://www.koofers.com/university-of-california-berkeley/devs/c10-p-introduction-to-development/,,,,,,
University of California - Berkeley,156,HUMAN EMOTION,PSYCH,PSYCH,,,,http://www.koofers.com/university-of-california-berkeley/psyc/156-human-emotion/,,,,,,
University of California - Berkeley,250,Introduction to Production Planning and Logistics M...,IND ENG,IND ENG,,,,http://www.koofers.com/university-of-california-berkeley/ieor/250-p-introduction-to-production-plannin/,,,,,,
University of California - Berkeley,R1B,Reading and Composition,ENGLISH,ENGLISH,,,,http://www.koofers.com/university-of-california-berkeley/engl/r1b-p-reading-and-composition/,,,,,,
University of California - Berkeley,1,Physical Education Activities,PHYS ED,PHYS ED,,,,http://www.koofers.com/university-of-california-berkeley/phed/1-p-physical-education-activities/,,,,,,
University of California - Berkeley,110,Advanced Argumentative Writing,RHETOR,RHETOR,,,,http://www.koofers.com/university-of-california-berkeley/rhet/110-p-advanced-argumentative-writing/,,,,,,
University of California - Berkeley,C132B,Intellectual History of the United States since 186...,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/c132b-intellectual-his-us/,,,,,,
University of California - Berkeley,60,Stagecraft,THEATER,THEATER,,,,http://www.koofers.com/university-of-california-berkeley/thea/60-p-stagecraft/,,,,,,
University of California - Berkeley,39P,Freshman/Sophomore Seminar,COMPSCI,COMPSCI,,,,http://www.koofers.com/university-of-california-berkeley/cs/39p-freshman-sophomore-seminar/,,,,,,
University of California - Berkeley,221A,Linear System Theory,EL ENG,EL ENG,,,,http://www.koofers.com/university-of-california-berkeley/ee/221a-linear-system-theory/,,,,,,
University of California - Berkeley,161,LAW/CHINESE SOCIETY,LEGALST,LEGALST,,,,http://www.koofers.com/university-of-california-berkeley/legs/161-law-chinese-society/,,,,,,
University of California - Berkeley,R005A,READING AND COMP,GERMAN,GERMAN,,,,http://www.koofers.com/university-of-california-berkeley/germ/r005a-reading-and-comp/,,,,,,
University of California - Berkeley,137,Special Topics in Finance,UGBA,UGBA,,,,http://www.koofers.com/university-of-california-berkeley/ubus/137-p-special-topics-in-finance/,,,,,,
University of California - Berkeley,101,Visual Communications,MEDIAST,MEDIAST,,,,http://www.koofers.com/university-of-california-berkeley/ms/101-visual-communications/,,,,,,
University of California - Berkeley,136H,ARCH AFTER SCHOOL,ANTHRO,ANTHRO,,,,http://www.koofers.com/university-of-california-berkeley/anth/136h-arch-after-school/,,,,,,
University of California - Berkeley,280B,Europe,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/280b-europe/,,,,,,
University of California - Berkeley,C157,The Renaissance and the Reformation,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/c157-ren-and-reformation/,,,,,,
University of California - Berkeley,124A,War!,POL SCI,POL SCI,,,,http://www.koofers.com/university-of-california-berkeley/poli/124a-p-war/,,,,,,
University of California - Berkeley,10,"World Regions, Peoples, and States",GEOG,GEOG,,,,http://www.koofers.com/university-of-california-berkeley/geog/10-world-regions-peoples-and-states/,,,,,,
University of California - Berkeley,26AC,Music in American Culture,MUSIC,MUSIC,,,,http://www.koofers.com/university-of-california-berkeley/musc/26ac-music-in-american-culture/,,,,,,
